id,terrestrial_date,sol,ls,month,min_temp,max_temp,pressure,atmo_opacity,min_temp_F,max_temp_F
1199,2/29/2016,1268,115,Month 4,-83,-24,784,Sunny,-117.4,-11.2
1198,2/28/2016,1267,115,Month 4,-83,-24,786,Sunny,-117.4,-11.2
1196,2/27/2016,1266,114,Month 4,-82,-27,787,Sunny,-115.6,-16.6
1197,2/26/2016,1265,114,Month 4,-81,-28,787,Sunny,-113.8,-18.4
1195,2/25/2016,1264,113,Month 4,-84,-27,787,Sunny,-119.2,-16.6
1194,2/24/2016,1263,113,Month 4,-84,-29,788,Sunny,-119.2,-20.2
1193,2/23/2016,1262,112,Month 4,-81,-29,790,Sunny,-113.8,-20.2
1192,2/22/2016,1261,112,Month 4,-81,-25,790,Sunny,-113.8,-13
1191,2/21/2016,1260,112,Month 4,-83,-23,792,Sunny,-117.4,-9.4
1190,2/20/2016,1259,111,Month 4,-84,-25,794,Sunny,-119.2,-13
1189,2/19/2016,1258,111,Month 4,-83,-23,794,Sunny,-117.4,-9.4
1188,2/18/2016,1257,110,Month 4,-84,-21,794,Sunny,-119.2,-5.8
1186,2/17/2016,1256,110,Month 4,-84,-27,797,Sunny,-119.2,-16.6
1187,2/16/2016,1255,109,Month 4,-84,-25,798,Sunny,-119.2,-13
1183,2/15/2016,1254,109,Month 4,-84,-29,799,Sunny,-119.2,-20.2
1181,2/14/2016,1253,108,Month 4,-85,-26,800,Sunny,-121,-14.8
1184,2/13/2016,1252,108,Month 4,-85,-31,802,Sunny,-121,-23.8
1185,2/12/2016,1251,107,Month 4,-85,-27,803,Sunny,-121,-16.6
1182,2/11/2016,1250,107,Month 4,-85,-28,804,Sunny,-121,-18.4
1180,2/10/2016,1249,106,Month 4,-85,-32,806,Sunny,-121,-25.6
1179,2/9/2016,1248,106,Month 4,-86,-23,807,Sunny,-122.8,-9.4
1177,2/8/2016,1247,105,Month 4,-85,-25,809,Sunny,-121,-13
1178,2/7/2016,1246,105,Month 4,-85,-25,810,Sunny,-121,-13
1176,2/6/2016,1245,105,Month 4,-86,-26,811,Sunny,-122.8,-14.8
1175,2/5/2016,1244,104,Month 4,-85,-26,812,Sunny,-121,-14.8
1174,2/4/2016,1243,104,Month 4,-86,-26,814,Sunny,-122.8,-14.8
1173,2/3/2016,1242,103,Month 4,-87,-26,815,Sunny,-124.6,-14.8
1172,2/2/2016,1241,103,Month 4,-87,-28,816,Sunny,-124.6,-18.4
1171,2/1/2016,1240,102,Month 4,-87,-24,816,Sunny,-124.6,-11.2
1168,1/31/2016,1239,102,Month 4,-89,-26,818,Sunny,-128.2,-14.8
1167,1/30/2016,1238,101,Month 4,-87,-26,819,Sunny,-124.6,-14.8
1169,1/29/2016,1237,101,Month 4,-88,-29,820,Sunny,-126.4,-20.2
1170,1/28/2016,1236,100,Month 4,-87,-26,822,Sunny,-124.6,-14.8
1165,1/27/2016,1235,100,Month 4,-88,-28,824,Sunny,-126.4,-18.4
1166,1/26/2016,1234,99,Month 4,-88,-26,824,Sunny,-126.4,-14.8
1164,1/24/2016,1233,99,Month 4,-88,-27,826,Sunny,-126.4,-16.6
1163,1/23/2016,1232,99,Month 4,-88,-28,827,Sunny,-126.4,-18.4
1162,1/22/2016,1231,98,Month 4,-88,-26,828,Sunny,-126.4,-14.8
1161,1/21/2016,1230,98,Month 4,-88,-26,830,Sunny,-126.4,-14.8
1160,1/20/2016,1229,97,Month 4,-88,-26,831,Sunny,-126.4,-14.8
1159,1/19/2016,1228,97,Month 4,-88,-28,832,Sunny,-126.4,-18.4
1158,1/18/2016,1227,96,Month 4,-88,-26,833,Sunny,-126.4,-14.8
1157,1/17/2016,1226,96,Month 4,-87,-24,835,Sunny,-124.6,-11.2
1156,1/16/2016,1225,95,Month 4,-87,-28,836,Sunny,-124.6,-18.4
1154,1/15/2016,1224,95,Month 4,-88,-29,837,Sunny,-126.4,-20.2
1155,1/14/2016,1223,94,Month 4,-88,-26,839,Sunny,-126.4,-14.8
1153,1/13/2016,1222,94,Month 4,-87,-28,840,Sunny,-124.6,-18.4
1152,1/12/2016,1221,93,Month 4,-87,-28,841,Sunny,-124.6,-18.4
1151,1/11/2016,1220,93,Month 4,-87,-28,842,Sunny,-124.6,-18.4
1150,1/10/2016,1219,93,Month 4,-87,-27,844,Sunny,-124.6,-16.6
1149,1/9/2016,1218,92,Month 4,-86,-32,845,Sunny,-122.8,-25.6
1148,1/8/2016,1217,92,Month 4,-88,-27,846,Sunny,-126.4,-16.6
1147,1/7/2016,1216,91,Month 4,-86,-28,847,Sunny,-122.8,-18.4
1146,1/6/2016,1215,91,Month 4,-85,-27,848,Sunny,-121,-16.6
1144,1/5/2016,1214,90,Month 4,-85,-24,849,Sunny,-121,-11.2
1145,1/4/2016,1213,90,Month 4,-84,-27,851,Sunny,-119.2,-16.6
1143,1/3/2016,1212,89,Month 3,-86,-28,851,Sunny,-122.8,-18.4
1142,1/2/2016,1211,89,Month 3,-83,-22,853,Sunny,-117.4,-7.6
1140,1/1/2016,1210,88,Month 3,-85,-23,854,Sunny,-121,-9.4
1141,12/31/2015,1209,88,Month 3,-85,-24,855,Sunny,-121,-11.2
1139,12/30/2015,1208,88,Month 3,-85,-24,857,Sunny,-121,-11.2
1138,12/29/2015,1207,87,Month 3,-85,-25,858,Sunny,-121,-13
1137,12/28/2015,1206,87,Month 3,-85,-24,859,Sunny,-121,-11.2
1134,12/27/2015,1205,86,Month 3,-86,-26,861,Sunny,-122.8,-14.8
1135,12/26/2015,1204,86,Month 3,-84,-25,862,Sunny,-119.2,-13
1136,12/25/2015,1203,85,Month 3,-85,-23,863,Sunny,-121,-9.4
1133,12/24/2015,1202,85,Month 3,-85,-22,864,Sunny,-121,-7.6
1132,12/23/2015,1201,84,Month 3,-85,-29,866,Sunny,-121,-20.2
1131,12/22/2015,1200,84,Month 3,-84,-27,866,Sunny,-119.2,-16.6
1130,12/21/2015,1199,84,Month 3,-86,-29,868,Sunny,-122.8,-20.2
1128,12/20/2015,1198,83,Month 3,-86,-23,868,Sunny,-122.8,-9.4
1127,12/18/2015,1197,83,Month 3,-85,-26,869,Sunny,-121,-14.8
1129,12/17/2015,1196,82,Month 3,-86,-27,871,Sunny,-122.8,-16.6
1126,12/16/2015,1195,82,Month 3,-86,-32,872,Sunny,-122.8,-25.6
1125,12/15/2015,1194,81,Month 3,-84,-29,873,Sunny,-119.2,-20.2
1124,12/14/2015,1193,81,Month 3,-84,-28,875,Sunny,-119.2,-18.4
1123,12/13/2015,1192,80,Month 3,-86,-24,876,Sunny,-122.8,-11.2
1122,12/12/2015,1191,80,Month 3,-87,-28,876,Sunny,-124.6,-18.4
1121,12/11/2015,1190,79,Month 3,-87,-29,877,Sunny,-124.6,-20.2
1120,12/10/2015,1189,79,Month 3,-87,-24,879,Sunny,-124.6,-11.2
1119,12/9/2015,1188,79,Month 3,-90,-31,881,Sunny,-130,-23.8
1118,12/8/2015,1187,78,Month 3,-84,-29,881,Sunny,-119.2,-20.2
1117,12/7/2015,1186,78,Month 3,-86,-28,881,Sunny,-122.8,-18.4
1116,12/6/2015,1185,77,Month 3,-84,-24,881,Sunny,-119.2,-11.2
1115,12/5/2015,1184,77,Month 3,-85,-28,882,Sunny,-121,-18.4
1113,12/4/2015,1183,76,Month 3,-86,-26,883,Sunny,-122.8,-14.8
1114,12/3/2015,1182,76,Month 3,-85,-29,884,Sunny,-121,-20.2
1112,12/2/2015,1181,75,Month 3,-86,-24,885,Sunny,-122.8,-11.2
1111,12/1/2015,1180,75,Month 3,-86,-27,886,Sunny,-122.8,-16.6
1110,11/30/2015,1179,75,Month 3,-85,-25,887,Sunny,-121,-13
1109,11/29/2015,1178,74,Month 3,-86,-26,888,Sunny,-122.8,-14.8
1108,11/28/2015,1177,74,Month 3,-84,-27,888,Sunny,-119.2,-16.6
1107,11/27/2015,1176,73,Month 3,-84,-31,890,Sunny,-119.2,-23.8
1106,11/26/2015,1175,73,Month 3,-85,-23,890,Sunny,-121,-9.4
1105,11/25/2015,1174,72,Month 3,-85,-25,891,Sunny,-121,-13
1103,11/24/2015,1173,72,Month 3,-87,-31,892,Sunny,-124.6,-23.8
1104,11/23/2015,1172,71,Month 3,-87,-26,892,Sunny,-124.6,-14.8
1099,11/22/2015,1171,71,Month 3,-87,-29,892,Sunny,-124.6,-20.2
1101,11/21/2015,1170,71,Month 3,-85,-31,893,Sunny,-121,-23.8
1100,11/20/2015,1169,70,Month 3,-89,-32,894,Sunny,-128.2,-25.6
1102,11/19/2015,1168,70,Month 3,-84,-29,894,Sunny,-119.2,-20.2
1098,11/18/2015,1167,69,Month 3,-84,-25,894,Sunny,-119.2,-13
1097,11/17/2015,1166,69,Month 3,-84,-31,895,Sunny,-119.2,-23.8
1096,11/16/2015,1165,68,Month 3,-84,-35,897,Sunny,-119.2,-31
1095,11/15/2015,1164,68,Month 3,-86,-35,896,Sunny,-122.8,-31
1094,11/14/2015,1163,67,Month 3,-86,-29,896,Sunny,-122.8,-20.2
1093,11/13/2015,1162,67,Month 3,-84,-27,897,Sunny,-119.2,-16.6
1092,11/12/2015,1161,66,Month 3,-83,-26,898,Sunny,-117.4,-14.8
1091,11/10/2015,1160,66,Month 3,-80,-28,899,Sunny,-112,-18.4
1090,11/9/2015,1159,66,Month 3,-82,-28,898,Sunny,-115.6,-18.4
1089,11/8/2015,1158,65,Month 3,-82,-28,898,Sunny,-115.6,-18.4
1087,11/7/2015,1157,65,Month 3,-82,-32,900,Sunny,-115.6,-25.6
1085,11/6/2015,1156,64,Month 3,-84,-30,900,Sunny,-119.2,-22
1084,11/5/2015,1155,64,Month 3,-84,-26,900,Sunny,-119.2,-14.8
1088,11/4/2015,1154,63,Month 3,-84,-29,900,Sunny,-119.2,-20.2
1083,11/3/2015,1153,63,Month 3,-82,-31,900,Sunny,-115.6,-23.8
1086,11/2/2015,1152,62,Month 3,-80,-30,901,Sunny,-112,-22
1082,11/1/2015,1151,62,Month 3,-82,-31,901,Sunny,-115.6,-23.8
1081,10/31/2015,1150,62,Month 3,-82,-29,902,Sunny,-115.6,-20.2
1079,10/30/2015,1149,61,Month 3,-81,-23,902,Sunny,-113.8,-9.4
1080,10/29/2015,1148,61,Month 3,-80,-28,901,Sunny,-112,-18.4
1078,10/28/2015,1147,60,Month 3,-80,-29,901,Sunny,-112,-20.2
1077,10/27/2015,1146,60,Month 3,-82,-28,902,Sunny,-115.6,-18.4
1076,10/26/2015,1145,59,Month 2,-82,-29,903,Sunny,-115.6,-20.2
1075,10/25/2015,1144,59,Month 2,-82,-28,902,Sunny,-115.6,-18.4
1074,10/24/2015,1143,58,Month 2,-82,-29,901,Sunny,-115.6,-20.2
1073,10/23/2015,1142,58,Month 2,-82,-23,902,Sunny,-115.6,-9.4
1072,10/22/2015,1141,57,Month 2,-82,-28,902,Sunny,-115.6,-18.4
1071,10/21/2015,1140,57,Month 2,-81,-26,901,Sunny,-113.8,-14.8
1070,10/20/2015,1139,57,Month 2,-80,-25,901,Sunny,-112,-13
1067,10/19/2015,1138,56,Month 2,-82,-29,901,Sunny,-115.6,-20.2
1068,10/18/2015,1137,56,Month 2,-81,-26,901,Sunny,-113.8,-14.8
1066,10/17/2015,1136,55,Month 2,-82,-23,901,Sunny,-115.6,-9.4
1069,10/16/2015,1135,55,Month 2,-81,-27,901,Sunny,-113.8,-16.6
1065,10/15/2015,1134,54,Month 2,-80,-27,902,Sunny,-112,-16.6
1064,10/14/2015,1133,54,Month 2,-82,-26,902,Sunny,-115.6,-14.8
1063,10/13/2015,1132,53,Month 2,-82,-27,902,Sunny,-115.6,-16.6
1062,10/12/2015,1131,53,Month 2,-81,-28,902,Sunny,-113.8,-18.4
1061,10/11/2015,1130,53,Month 2,-81,-25,902,Sunny,-113.8,-13
1060,10/10/2015,1129,52,Month 2,-80,-23,902,Sunny,-112,-9.4
1059,10/9/2015,1128,52,Month 2,-79,-27,902,Sunny,-110.2,-16.6
1058,10/8/2015,1127,51,Month 2,-80,-27,901,Sunny,-112,-16.6
1057,10/7/2015,1126,51,Month 2,-79,-21,901,Sunny,-110.2,-5.8
1056,10/6/2015,1125,50,Month 2,-79,-22,900,Sunny,-110.2,-7.6
1055,10/4/2015,1124,50,Month 2,-80,-26,900,Sunny,-112,-14.8
1054,10/3/2015,1123,49,Month 2,-79,-27,900,Sunny,-110.2,-16.6
1053,10/2/2015,1122,49,Month 2,-79,-26,901,Sunny,-110.2,-14.8
1052,10/1/2015,1121,48,Month 2,-81,-25,901,Sunny,-113.8,-13
1051,9/30/2015,1120,48,Month 2,-80,-24,900,Sunny,-112,-11.2
1050,9/29/2015,1119,48,Month 2,-81,-22,899,Sunny,-113.8,-7.6
1049,9/28/2015,1118,47,Month 2,-80,-25,898,Sunny,-112,-13
1048,9/27/2015,1117,47,Month 2,-79,-25,898,Sunny,-110.2,-13
1046,9/26/2015,1116,46,Month 2,-79,-26,898,Sunny,-110.2,-14.8
1047,9/25/2015,1115,46,Month 2,-80,-21,897,Sunny,-112,-5.8
1045,9/24/2015,1114,45,Month 2,-79,-25,896,Sunny,-110.2,-13
1044,9/23/2015,1113,45,Month 2,-79,-24,895,Sunny,-110.2,-11.2
1043,9/22/2015,1112,44,Month 2,-80,-24,895,Sunny,-112,-11.2
1042,9/21/2015,1111,44,Month 2,-79,-26,896,Sunny,-110.2,-14.8
1041,9/20/2015,1110,43,Month 2,-81,-25,895,Sunny,-113.8,-13
1039,9/19/2015,1109,43,Month 2,-82,-26,895,Sunny,-115.6,-14.8
1038,9/18/2015,1108,42,Month 2,-78,-25,895,Sunny,-108.4,-13
1040,9/17/2015,1107,42,Month 2,-79,-24,893,Sunny,-110.2,-11.2
1037,9/16/2015,1106,42,Month 2,-82,-22,893,Sunny,-115.6,-7.6
1036,9/15/2015,1105,41,Month 2,-78,-25,892,Sunny,-108.4,-13
1035,9/14/2015,1104,41,Month 2,-79,-25,893,Sunny,-110.2,-13
1033,9/13/2015,1103,40,Month 2,-81,-26,893,Sunny,-113.8,-14.8
1032,9/12/2015,1102,40,Month 2,-84,-25,892,Sunny,-119.2,-13
1034,9/11/2015,1101,39,Month 2,-80,-23,891,Sunny,-112,-9.4
1031,9/10/2015,1100,39,Month 2,-79,-22,890,Sunny,-110.2,-7.6
1030,9/9/2015,1099,38,Month 2,-78,-24,891,Sunny,-108.4,-11.2
1029,9/8/2015,1098,38,Month 2,-77,-26,890,Sunny,-106.6,-14.8
1028,9/7/2015,1097,37,Month 2,-78,-27,889,Sunny,-108.4,-16.6
1025,9/6/2015,1096,37,Month 2,-79,-24,888,Sunny,-110.2,-11.2
1027,9/5/2015,1095,36,Month 2,-79,-24,888,Sunny,-110.2,-11.2
1026,9/4/2015,1094,36,Month 2,-80,-20,888,Sunny,-112,-4
1024,9/3/2015,1093,36,Month 2,-77,-21,887,Sunny,-106.6,-5.8
1023,9/2/2015,1092,35,Month 2,-79,-23,886,Sunny,-110.2,-9.4
1022,9/1/2015,1091,35,Month 2,-77,-21,886,Sunny,-106.6,-5.8
1021,8/31/2015,1090,34,Month 2,-78,-20,886,Sunny,-108.4,-4
1018,8/30/2015,1089,34,Month 2,-76,-19,885,Sunny,-104.8,-2.2
1020,8/29/2015,1088,33,Month 2,-77,-19,885,Sunny,-106.6,-2.2
1019,8/27/2015,1087,33,Month 2,-78,-19,885,Sunny,-108.4,-2.2
1016,8/26/2015,1086,32,Month 2,-77,-25,885,Sunny,-106.6,-13
1017,8/25/2015,1085,32,Month 2,-79,-23,886,Sunny,-110.2,-9.4
1015,8/24/2015,1084,31,Month 2,-78,-22,885,Sunny,-108.4,-7.6
1014,8/23/2015,1083,31,Month 2,-80,-20,883,Sunny,-112,-4
1012,8/22/2015,1082,30,Month 2,-79,-17,882,Sunny,-110.2,1.4
1011,8/21/2015,1081,30,Month 2,-77,-18,882,Sunny,-106.6,-0.4
1013,8/20/2015,1080,29,Month 1,-77,-17,882,Sunny,-106.6,1.4
1010,8/19/2015,1079,29,Month 1,-80,-21,882,Sunny,-112,-5.8
1009,8/18/2015,1078,29,Month 1,-80,-18,881,Sunny,-112,-0.4
1008,8/17/2015,1077,28,Month 1,-79,-16,880,Sunny,-110.2,3.2
1007,8/16/2015,1076,28,Month 1,-81,-14,880,Sunny,-113.8,6.8
1006,8/15/2015,1075,27,Month 1,-77,-13,879,Sunny,-106.6,8.6
1005,8/14/2015,1074,27,Month 1,-77,-14,878,Sunny,-106.6,6.8
1004,8/13/2015,1073,26,Month 1,-82,-15,879,Sunny,-115.6,5
1003,8/12/2015,1072,26,Month 1,-78,-15,879,Sunny,-108.4,5
1002,8/11/2015,1071,25,Month 1,-78,-16,878,Sunny,-108.4,3.2
1001,8/10/2015,1070,25,Month 1,-80,-14,877,Sunny,-112,6.8
999,8/9/2015,1069,24,Month 1,-77,-22,876,Sunny,-106.6,-7.6
1000,8/8/2015,1068,24,Month 1,-76,-23,874,Sunny,-104.8,-9.4
998,8/7/2015,1067,23,Month 1,-79,-24,875,Sunny,-110.2,-11.2
997,8/6/2015,1066,23,Month 1,-78,-14,875,Sunny,-108.4,6.8
995,8/5/2015,1065,22,Month 1,-78,-19,873,Sunny,-108.4,-2.2
996,8/4/2015,1064,22,Month 1,-77,-22,871,Sunny,-106.6,-7.6
994,8/3/2015,1063,21,Month 1,-79,-19,871,Sunny,-110.2,-2.2
991,8/2/2015,1062,21,Month 1,-77,-24,871,Sunny,-106.6,-11.2
993,8/1/2015,1061,20,Month 1,-77,-23,871,Sunny,-106.6,-9.4
992,7/31/2015,1060,20,Month 1,-78,-16,870,Sunny,-108.4,3.2
990,7/30/2015,1059,19,Month 1,-78,-20,870,Sunny,-108.4,-4
989,7/29/2015,1058,19,Month 1,-78,-22,868,Sunny,-108.4,-7.6
988,7/28/2015,1057,18,Month 1,-78,-22,867,Sunny,-108.4,-7.6
986,7/27/2015,1056,18,Month 1,-76,-21,868,Sunny,-104.8,-5.8
987,7/26/2015,1055,17,Month 1,-77,-20,868,Sunny,-106.6,-4
985,7/25/2015,1054,17,Month 1,-77,-11,867,Sunny,-106.6,12.2
984,7/24/2015,1053,17,Month 1,-79,-11,865,Sunny,-110.2,12.2
982,7/23/2015,1052,16,Month 1,-78,-12,865,Sunny,-108.4,10.4
983,7/21/2015,1051,16,Month 1,-76,-20,864,Sunny,-104.8,-4
981,7/20/2015,1050,15,Month 1,-76,-22,863,Sunny,-104.8,-7.6
980,7/19/2015,1049,15,Month 1,-75,-21,864,Sunny,-103,-5.8
976,7/18/2015,1048,14,Month 1,-78,-15,864,Sunny,-108.4,5
977,7/17/2015,1047,14,Month 1,-77,-14,863,Sunny,-106.6,6.8
979,7/16/2015,1046,13,Month 1,-77,-12,862,Sunny,-106.6,10.4
978,7/15/2015,1045,13,Month 1,-80,-13,861,Sunny,-112,8.6
975,7/14/2015,1044,12,Month 1,-79,-20,860,Sunny,-110.2,-4
974,7/13/2015,1043,12,Month 1,-77,-20,860,Sunny,-106.6,-4
973,7/12/2015,1042,11,Month 1,-76,-20,859,Sunny,-104.8,-4
971,7/11/2015,1041,11,Month 1,-77,-22,859,Sunny,-106.6,-7.6
972,7/10/2015,1040,10,Month 1,-77,-21,858,Sunny,-106.6,-5.8
970,7/9/2015,1039,10,Month 1,-77,-21,857,Sunny,-106.6,-5.8
969,7/8/2015,1038,9,Month 1,-76,-21,858,Sunny,-104.8,-5.8
968,7/7/2015,1037,9,Month 1,-80,-21,856,Sunny,-112,-5.8
967,7/6/2015,1036,8,Month 1,-76,-17,856,Sunny,-104.8,1.4
966,7/5/2015,1035,8,Month 1,-77,-12,857,Sunny,-106.6,10.4
964,7/4/2015,1034,7,Month 1,-76,-14,859,Sunny,-104.8,6.8
965,7/3/2015,1033,7,Month 1,-77,-14,856,Sunny,-106.6,6.8
962,7/2/2015,1032,6,Month 1,-74,-16,854,Sunny,-101.2,3.2
963,7/1/2015,1031,6,Month 1,-76,-15,854,Sunny,-104.8,5
961,6/30/2015,1030,5,Month 1,-77,-15,855,Sunny,-106.6,5
959,6/29/2015,1029,5,Month 1,-75,-14,856,Sunny,-103,6.8
960,6/28/2015,1028,4,Month 1,-75,-15,853,Sunny,-103,5
957,6/26/2015,1026,3,Month 1,-78,-16,851,Sunny,-108.4,3.2
958,6/25/2015,1025,3,Month 1,-74,-14,851,Sunny,-101.2,6.8
945,6/24/2015,1024,2,Month 1,-76,-15,851,Sunny,-104.8,5
943,6/23/2015,1023,2,Month 1,-76,-15,851,Sunny,-104.8,5
944,6/22/2015,1022,1,Month 1,-75,-12,852,Sunny,-103,10.4
942,6/21/2015,1021,1,Month 1,-76,-14,850,Sunny,-104.8,6.8
938,6/20/2015,1020,0,Month 1,-63,-12,832,Sunny,-81.4,10.4
954,6/19/2015,1019,0,Month 1,-81,-14,849,Sunny,-113.8,6.8
956,6/18/2015,1018,359,Month 12,-79,-15,850,Sunny,-110.2,5
955,6/17/2015,1017,359,Month 12,-78,-12,850,Sunny,-108.4,10.4
952,6/16/2015,1016,358,Month 12,-76,-11,847,Sunny,-104.8,12.2
951,6/14/2015,1015,357,Month 12,-75,-13,847,Sunny,-103,8.6
950,6/13/2015,1014,357,Month 12,-77,-14,846,Sunny,-106.6,6.8
953,6/12/2015,1013,356,Month 12,-80,-12,846,Sunny,-112,10.4
949,6/11/2015,1012,356,Month 12,-81,-16,846,Sunny,-113.8,3.2
948,6/10/2015,1011,355,Month 12,-78,-12,845,Sunny,-108.4,10.4
947,6/9/2015,1010,355,Month 12,-74,-11,846,Sunny,-101.2,12.2
946,6/8/2015,1009,354,Month 12,-75,-12,845,Sunny,-103,10.4
940,6/7/2015,1008,354,Month 12,-79,-12,844,Sunny,-110.2,10.4
937,6/6/2015,1007,353,Month 12,-79,-12,845,Sunny,-110.2,10.4
941,6/5/2015,1006,353,Month 12,-78,-13,844,Sunny,-108.4,8.6
939,6/4/2015,1005,352,Month 12,-75,-12,843,Sunny,-103,10.4
935,6/3/2015,1004,352,Month 12,-74,-9,842,Sunny,-101.2,15.8
934,6/2/2015,1003,351,Month 12,-74,-10,843,Sunny,-101.2,14
936,6/1/2015,1002,351,Month 12,-77,-12,844,Sunny,-106.6,10.4
933,5/31/2015,1001,350,Month 12,-79,-12,843,Sunny,-110.2,10.4
932,5/30/2015,1000,350,Month 12,-74,-12,841,Sunny,-101.2,10.4
931,5/28/2015,998,349,Month 12,-73,-8,842,Sunny,-99.4,17.6
930,5/27/2015,997,348,Month 12,-74,-13,843,Sunny,-101.2,8.6
928,5/26/2015,996,348,Month 12,-72,-4,842,Sunny,-97.6,24.8
929,5/25/2015,995,347,Month 12,-74,-4,842,Sunny,-101.2,24.8
925,5/24/2015,994,346,Month 12,-79,-5,842,Sunny,-110.2,23
927,5/23/2015,993,346,Month 12,-73,-8,840,Sunny,-99.4,17.6
924,5/22/2015,992,345,Month 12,-73,-6,842,Sunny,-99.4,21.2
926,5/21/2015,991,345,Month 12,-73,-3,840,Sunny,-99.4,26.6
923,5/20/2015,990,344,Month 12,-76,-1,839,Sunny,-104.8,30.2
921,5/19/2015,989,344,Month 12,-74,-10,841,Sunny,-101.2,14
922,5/18/2015,988,343,Month 12,-75,-10,840,Sunny,-103,14
920,5/17/2015,987,343,Month 12,-74,-7,839,Sunny,-101.2,19.4
919,5/16/2015,986,342,Month 12,-74,-1,840,Sunny,-101.2,30.2
918,5/15/2015,985,342,Month 12,-78,-5,840,Sunny,-108.4,23
915,5/14/2015,984,341,Month 12,-74,-6,840,Sunny,-101.2,21.2
916,5/13/2015,983,340,Month 12,-76,-6,840,Sunny,-104.8,21.2
917,5/12/2015,982,340,Month 12,-74,-4,840,Sunny,-101.2,24.8
914,5/11/2015,981,339,Month 12,-73,-3,841,Sunny,-99.4,26.6
911,5/10/2015,980,339,Month 12,-73,1,840,Sunny,-99.4,33.8
912,5/9/2015,979,338,Month 12,-79,-4,841,Sunny,-110.2,24.8
913,5/7/2015,978,338,Month 12,-73,-2,842,Sunny,-99.4,28.4
910,5/6/2015,977,337,Month 12,-75,-4,841,Sunny,-103,24.8
909,5/5/2015,976,337,Month 12,-75,-6,842,Sunny,-103,21.2
908,5/4/2015,975,336,Month 12,-73,-3,843,Sunny,-99.4,26.6
907,5/3/2015,974,336,Month 12,-73,-3,842,Sunny,-99.4,26.6
905,5/2/2015,973,335,Month 12,-72,-4,844,Sunny,-97.6,24.8
904,5/1/2015,972,334,Month 12,-73,-3,847,Sunny,-99.4,26.6
906,4/30/2015,971,334,Month 12,-71,-3,848,Sunny,-95.8,26.6
903,4/29/2015,970,333,Month 12,-71,-4,849,Sunny,-95.8,24.8
902,4/28/2015,969,333,Month 12,-72,-2,844,Sunny,-97.6,28.4
901,4/27/2015,968,332,Month 12,-71,-3,848,Sunny,-95.8,26.6
899,4/26/2015,967,332,Month 12,-74,-2,844,Sunny,-101.2,28.4
900,4/25/2015,966,331,Month 12,-73,-12,850,Sunny,-99.4,10.4
898,4/24/2015,965,331,Month 12,-75,-10,847,Sunny,-103,14
897,4/23/2015,964,330,Month 12,-72,-13,847,Sunny,-97.6,8.6
896,4/22/2015,963,329,Month 11,-71,-5,850,Sunny,-95.8,23
894,4/21/2015,962,329,Month 11,-73,-2,845,Sunny,-99.4,28.4
895,4/20/2015,961,328,Month 11,-71,-3,849,Sunny,-95.8,26.6
893,4/19/2015,960,328,Month 11,-76,-8,846,Sunny,-104.8,17.6
891,4/18/2015,959,327,Month 11,-78,-4,846,Sunny,-108.4,24.8
892,4/17/2015,958,327,Month 11,-74,-9,848,Sunny,-101.2,15.8
890,4/16/2015,957,326,Month 11,,,,--,32,32
889,4/13/2015,954,324,Month 11,-73,-3,847,Sunny,-99.4,26.6
887,4/12/2015,953,324,Month 11,-71,-5,847,Sunny,-95.8,23
886,4/11/2015,952,323,Month 11,-69,-6,847,Sunny,-92.2,21.2
888,4/10/2015,951,323,Month 11,-75,-4,849,Sunny,-103,24.8
885,4/9/2015,950,322,Month 11,-73,0,850,Sunny,-99.4,32
884,4/8/2015,949,321,Month 11,-72,-4,851,Sunny,-97.6,24.8
883,4/7/2015,948,321,Month 11,-73,-8,854,Sunny,-99.4,17.6
882,4/6/2015,947,320,Month 11,-70,-3,853,Sunny,-94,26.6
879,4/5/2015,946,320,Month 11,-77,-2,850,Sunny,-106.6,28.4
881,4/4/2015,945,319,Month 11,-72,-1,851,Sunny,-97.6,30.2
878,4/3/2015,944,318,Month 11,-70,0,852,Sunny,-94,32
877,4/2/2015,943,318,Month 11,-73,-1,854,Sunny,-99.4,30.2
880,3/31/2015,942,317,Month 11,-74,-1,857,Sunny,-101.2,30.2
875,3/30/2015,941,317,Month 11,-74,0,857,Sunny,-101.2,32
876,3/29/2015,940,316,Month 11,-73,-2,861,Sunny,-99.4,28.4
873,3/28/2015,939,316,Month 11,,,,--,32,32
874,3/26/2015,937,314,Month 11,-73,0,863,Sunny,-99.4,32
871,3/25/2015,936,314,Month 11,-72,-3,865,Sunny,-97.6,26.6
872,3/24/2015,935,313,Month 11,-75,-2,862,Sunny,-103,28.4
870,3/23/2015,934,313,Month 11,-73,1,858,Sunny,-99.4,33.8
869,3/22/2015,933,312,Month 11,-71,-4,863,Sunny,-95.8,24.8
866,3/21/2015,932,311,Month 11,-71,1,859,Sunny,-95.8,33.8
867,3/20/2015,931,311,Month 11,-69,-1,864,Sunny,-92.2,30.2
868,3/19/2015,930,310,Month 11,-75,-1,865,Sunny,-103,30.2
865,3/18/2015,929,310,Month 11,-75,0,866,Sunny,-103,32
864,3/17/2015,928,309,Month 11,-72,0,862,Sunny,-97.6,32
863,3/16/2015,927,308,Month 11,-76,-2,862,Sunny,-104.8,28.4
862,3/15/2015,926,308,Month 11,-76,1,864,Sunny,-104.8,33.8
